"id_no","binomial","presence","origin","seasonal","compiler","yrcompiled","citation","subspecies","subpop","source","island","tax_comm","dist_comm","legend","kingdom","phylum","class","order_","family","genus","category","marine","terrestial","freshwater","SHAPE_Leng","SHAPE_Area"
14129,"Myotis emarginatus",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Menorca",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Myotis","LC","false","true","false",1.80126742715,0.0744619693553
70207817,"Mustela russelliana",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Mustela","DD","false","true","false",7.84119086976,2.19066400686
17350,"Pipistrellus minahassae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sulawesi",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Pipistrellus","DD","false","true","false",0.206917617151,0.00340329000895
13170,"Meriones tristrami",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Meriones","LC","false","true","false",81.8067354133,91.6857787584
8542,"Felis nigripes",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","FELIDAE","Felis","VU","false","true","false",55.8136740372,175.650396187
136534,"Styloctenium mindorensis",1,1,1,"IUCN",2019,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Styloctenium","EN","false","true","false",1.76977616972,0.0404217924211
199838,"Pennatomys nivalis",5,1,1,"IUCN",2011,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Nevis",NA,NA,"Extinct","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Pennatomys","EX","false","true","false",0.335525580263,0.00818614932555
199838,"Pennatomys nivalis",5,1,1,"IUCN",2011,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"St. Eustatius",NA,NA,"Extinct","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Pennatomys","EX","false","true","false",0.193731516036,0.0019103877387
199838,"Pennatomys nivalis",5,1,1,"IUCN",2011,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"St. Kitts",NA,NA,"Extinct","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Pennatomys","EX","false","true","false",0.718748203782,0.0152482300847
88018392,"Pteronotus mesoamericanus",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MORMOOPIDAE","Pteronotus","LC","false","true","false",71.9895840405,45.6773046381
41434,"Soriculus nigrescens",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Soriculus","LC","false","true","false",38.5120934413,12.5615663793
136226,"Crocidura hilliana",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","SORICIDAE","Crocidura","DD","false","true","false",4.09438539067,0.451240454997
20070,"Scotophilus nigrita",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Scotophilus","LC","false","true","false",97.5748272487,181.562426869
20494,"Urocitellus undulatus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Urocitellus","LC","false","true","false",246.25288375,300.649932369
13640,"Molossops mattogrossensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,"Also placed in the genus Neoplatymops.",NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE","Molossops","LC","false","true","false",175.344909348,549.282694992
89333331,"Marmosops impavidus",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Marmosops","LC","false","true","false",50.3659776882,89.7963180039
41562,"Cheracebus torquatus",1,1,1,"IUCN",2018,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","PITHECIIDAE","Cheracebus","LC","false","true","false",25.6326391421,20.1513574754
27926,"Atelerix algirus",1,5,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant & Origin Uncertain (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Atelerix","LC","false","true","false",29.4913991812,6.44108427827
27926,"Atelerix algirus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Atelerix","LC","false","true","false",97.478896964,64.9358087568
27926,"Atelerix algirus",1,5,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Minorca",NA,NA,"Extant & Origin Uncertain (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Atelerix","LC","false","true","false",1.78903400197,0.0744701348111
27926,"Atelerix algirus",1,5,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Gran Canaria",NA,NA,"Extant & Origin Uncertain (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Atelerix","LC","false","true","false",1.69413194426,0.141066409964
27926,"Atelerix algirus",1,5,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Ibiza",NA,NA,"Extant & Origin Uncertain (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Atelerix","LC","false","true","false",1.41326322845,0.0595682050506
27926,"Atelerix algirus",1,5,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Tenerife",NA,NA,"Extant & Origin Uncertain (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Atelerix","LC","false","true","false",2.29131654122,0.187085050025
27926,"Atelerix algirus",1,5,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Majorca",NA,NA,"Extant & Origin Uncertain (resident)","ANIMALIA","CHORDATA","MAMMALIA","EULIPOTYPHLA","ERINACEIDAE","Atelerix","LC","false","true","false",4.06706943542,0.380079979984
15091,"Octodontomys gliroides",1,1,1,"IUCN SSC Small Mammal Specialist Group",2016,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","OCTODONTIDAE","Octodontomys","LC","false","true","false",35.861113297,42.7988301152
29680,"Vormela peregusna",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Vormela","VU","false","true","false",450.950674456,867.383277581
29620,"Mazama gouazoubira",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"San Jose",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","LC","false","true","false",0.347869855678,0.00376430659268
29620,"Mazama gouazoubira",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","CERVIDAE","Mazama","LC","false","true","false",199.663030686,501.01704783
23145,"Xerus inauris",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","SCIURIDAE","Xerus","LC","false","true","false",52.9715809931,136.107178437
112139458,"Apomys iridensis",1,1,1,"IUCN SSC Small Mammal Specialist Group",2018,"IUCN SSC Small Mammal Specialist Group",NA,NA,"Heaney et al. 2014","Luzon Island",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Apomys","LC","false","true","false",1.70099516796,0.180797069158
20890,"Strigocuscus celebensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sangihe",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE","Strigocuscus","NT","false","true","false",1.46140590569,0.0452848307999
20890,"Strigocuscus celebensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Muna Island",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE","Strigocuscus","NT","false","true","false",3.5423547685,0.240671685551
20890,"Strigocuscus celebensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Siau",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE","Strigocuscus","NT","false","true","false",0.497425249558,0.00936821138729
20890,"Strigocuscus celebensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sulawesi",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE","Strigocuscus","NT","false","true","false",58.0750768356,13.7735264884
39758,"Nycticebus bengalensis",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LORISIDAE","Nycticebus","EN","false","true","false",165.509374272,176.983012325
39758,"Nycticebus bengalensis",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Mergui Archipelago",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LORISIDAE","Nycticebus","EN","false","true","false",18.1381172502,0.233910676957
19865,"Salpingotus kozlovi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","DIPODIDAE","Salpingotus","LC","false","true","false",112.683324947,163.533535754
4321,"Chaerephon tomensis",1,1,1,"IUCN",2019,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sao Tome",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE","Chaerephon","EN","false","true","false",1.83831279312,0.0533468203119
7994,"Eremitalpa granti",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","AFROSORICIDA","CHRYSOCHLORIDAE","Eremitalpa","LC","false","true","false",20.4886322249,4.62572203625
136830,"Marmosops neblina",3,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Possibly Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Marmosops","LC","false","true","false",70.3087872587,62.7390669568
136830,"Marmosops neblina",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Marmosops","LC","false","true","false",18.1439892254,8.36482285648
136830,"Marmosops neblina",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,"Paramo de Neblina","Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE","Marmosops","LC","false","true","false",2.07295696356,0.255912807032
163022885,"Cheirogaleus thomasi",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CHEIROGALEIDAE","Cheirogaleus","EN","false","true","false",1.09389390201,0.011950302484
12350,"Lophuromys medicaudatus",1,1,1,"IUCN SSC Small Mammal Specialist Group",2016,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Lophuromys","VU","false","true","false",7.34535938713,0.610486817721
23052,"Vulpes pallida",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","CANIDAE","Vulpes","LC","false","true","false",134.69719541,348.53304057
14955,"Nyctimene cyclotis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Mansuar",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Nyctimene","DD","false","true","false",0.240833081151,0.0014417450482
14955,"Nyctimene cyclotis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"New Guinea",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Nyctimene","DD","false","true","false",2.28687949905,0.335221188612
41649,"Martes flavigula",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Borneo",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Martes","LC","false","true","false",75.2211535029,59.5799722669
41649,"Martes flavigula",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Bangka",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Martes","LC","false","true","false",7.982017341,0.938691611621
41649,"Martes flavigula",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Taiwan",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Martes","LC","false","true","false",10.3461730494,3.18000160229
41649,"Martes flavigula",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Martes","LC","false","true","false",468.089883001,506.546896004
41649,"Martes flavigula",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Java",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Martes","LC","false","true","false",11.4716910452,2.21233623601
41649,"Martes flavigula",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Hainan",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Martes","LC","false","true","false",12.6219596945,2.90240312522
41649,"Martes flavigula",1,1,1,"IUCN",2016,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sumatra",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE","Martes","LC","false","true","false",50.6013685875,34.9353846938
3833,"Caprolagus hispidus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","LAGOMORPHA","LEPORIDAE","Caprolagus","EN","false","true","false",27.5254877415,10.452280242
16671,"Peromyscus madrensis",1,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,"Isla Juanito",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Peromyscus","EN","false","true","false",0.184526114169,0.00162545947077
16671,"Peromyscus madrensis",1,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,"Maria Madre Island",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Peromyscus","EN","false","true","false",0.673474750808,0.0194478884144
16671,"Peromyscus madrensis",4,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,"Maria Magdalena Island",NA,NA,"Possibly Extinct","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Peromyscus","EN","false","true","false",0.513072002249,0.0109130724302
16671,"Peromyscus madrensis",1,1,1,"IUCN SSC Small Mammal Specialist Group",2017,"IUCN SSC Small Mammal Specialist Group",NA,NA,NA,"Maria Cleofa Island",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Peromyscus","EN","false","true","false",0.360206729103,0.0042240847672
17224,"Phyllotis darwini",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Phyllotis","LC","false","true","false",33.8181698293,12.4348547748
44925,"Neoromicia somalica",1,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Neoromicia","LC","false","true","false",215.38577261,496.586183545
44925,"Neoromicia somalica",6,1,1,"IUCN",2017,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Presence Uncertain","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE","Neoromicia","LC","false","true","false",7.82088014157,0.343580435167
41668,"Zalophus wollebaeki",1,1,1,"Heidi Ahonen and Anders Skoglund, NPI",2015,"Fritz Trillmich",NA,NA,"Fritz Trillmich",NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CARNIVORA","OTARIIDAE","Zalophus","EN","true","true","false",26.4507631765,8.37586186206
47781395,"Allactaga toussi",1,1,1,"IUCN SSC Small Mammal Specialist Group",2019,"IUCN SSC Small Mammal Specialist Group",NA,NA,"Darvish et al. 2008",NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","DIPODIDAE","Allactaga","LC","false","true","false",29.5665799957,16.3211185986
11503,"Leontopithecus caissara",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","CALLITRICHIDAE","Leontopithecus","CR","false","true","false",1.31741963525,0.0184364274376
62006,"Amblysomus corriae",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","AFROSORICIDA","CHRYSOCHLORIDAE","Amblysomus","NT","false","true","false",15.5751227801,4.93503476067
18355,"Propithecus coquereli",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","INDRIIDAE","Propithecus","CR","false","true","false",17.5160279442,0.622527677878
136776,"Harpyionycteris celebensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Buton",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Harpyionycteris","VU","false","true","false",0.271009318914,0.0058404450083
136776,"Harpyionycteris celebensis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Sulawesi",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Harpyionycteris","VU","false","true","false",57.7617490065,13.7726527849
11162,"Lagorchestes hirsutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Dorre",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Lagorchestes","VU","false","true","false",0.594683276581,0.00421630499188
11162,"Lagorchestes hirsutus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Bernier",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Lagorchestes","VU","false","true","false",0.514499594098,0.00375349549737
11162,"Lagorchestes hirsutus",1,3,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Trimouille",NA,NA,"Extant & Introduced (resident)","ANIMALIA","CHORDATA","MAMMALIA","DIPROTODONTIA","MACROPODIDAE","Lagorchestes","VU","false","true","false",0.129255608265,0.000529114341432
2643,"Batomys salomonseni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Leyte",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Batomys","LC","false","true","false",6.76187309554,0.58241088504
2643,"Batomys salomonseni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Mindanao",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Batomys","LC","false","true","false",3.08019073381,0.626657064982
2643,"Batomys salomonseni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Dinagat",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Batomys","LC","false","true","false",2.66458864925,0.0681742149768
2643,"Batomys salomonseni",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Biliran",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Batomys","LC","false","true","false",0.901315324528,0.0418265049909
6269,"Dasymys incomtus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","MURIDAE","Dasymys","LC","false","true","false",185.834993843,533.496914815
9461,"Grampus griseus",1,1,1,"IUCN",2012,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CETARTIODACTYLA","DELPHINIDAE","Grampus","LC","true","false","false",7884.31633142,21227.4256364
15142,"Oecomys superans",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Oecomys","LC","false","true","false",44.1798137762,125.739566697
15142,"Oecomys superans",2,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Probably Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Oecomys","LC","false","true","false",4.09030204136,0.797915275544
8205,"Eulemur cinereiceps",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,"Mahabo","Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LEMURIDAE","Eulemur","CR","false","true","false",0.178722286726,0.0020947249919
8205,"Eulemur cinereiceps",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,"Manombo","Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LEMURIDAE","Eulemur","CR","false","true","false",0.538403004467,0.00899881501475
8205,"Eulemur cinereiceps",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,"cinereiceps x rufifrons",NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LEMURIDAE","Eulemur","CR","false","true","false",1.85563480203,0.0997693043932
8205,"Eulemur cinereiceps",1,1,1,"IUCN",2020,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","PRIMATES","LEMURIDAE","Eulemur","CR","false","true","false",1.8712747335,0.0486166123874
16654,"Peromyscus californicus",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE","Peromyscus","LC","false","true","false",37.6310664222,13.0225719074
136407,"Trinomys eliasi",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","RODENTIA","ECHIMYIDAE","Trinomys","NT","false","true","false",4.5944529915,0.365966304067
6778,"Dobsonia inermis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Santa Isabel",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",5.79758226332,0.313711009903
6778,"Dobsonia inermis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Choiseul",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",4.07621931419,0.254641699962
6778,"Dobsonia inermis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"San Jorge",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.739599829525,0.016707169998
6778,"Dobsonia inermis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,"Ghizo",NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",0.376899070236,0.0028825450192
6778,"Dobsonia inermis",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature)",NA,NA,NA,NA,NA,NA,"Extant (resident)","ANIMALIA","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE","Dobsonia","LC","false","true","false",4.09968635945,0.275200809972
