"HostSpecies.new"
"Raphicerus sharpei"
"Redunca arundinum"
"Sylvicapra grimmia"
"Syncerus caffer"
"Tragelaphus imberbis"
"Tragelaphus scriptus"
"Tragelaphus strepsiceros"
"Boselaphus tragocamelus"
"Damaliscus lunatus korrigum"
"Procapra gutturosa"
"Saiga tatarica"
"Lama glama"
"Axis axis"
"Blastocerus dichotomus"
"Capreolus capreolus"
"Muntiacus muntjak"
"Rusa unicolor"
"Phacochoerus aethiopicus"
"Potamochoerus porcus"
"Sus scrofa"
"Bos grunniens"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Ovis aries"
"Camelus dromedarius"
"Sus scrofa domesticus"
"Phoca vitulina"
"Pusa hispida"
"Acinonyx jubatus"
"Neofelis nebulosa"
"Panthera leo"
"Panthera pardus"
"Panthera tigris"
"Dendrolagus goodfellowi"
"Elephas maximus"
"Callithrix jacchus"
"Leontopithecus rosalia"
"Saimiri sciureus"
"Macaca sylvanus"
"Papio hamadryas"
"Cercopithecus neglectus"
"Colobus guereza"
"Pan troglodytes"
"Symphalangus syndactylus"
"Eulemur macaco"
"Lemur catta"
"Varecia variegata"
"Eulemur albifrons"
"Hydrochoerus hydrochaeris"
"Camelus dromedarius"
"Cervus elaphus"
"Odocoileus virginianus"
"Giraffa camelopardalis"
"Hexaprotodon liberiensis"
"Phacochoerus aethiopicus"
"Tapirus terrestris"
"Loxodonta africana"
"Macaca mulatta"
"Homo sapiens"
"Urva javanica"
"Ichneumia albicauda"
"Procyon lotor"
"Didelphis virginiana"
"Aotus trivirgatus"
"Pan paniscus"
"Microtus agrestis"
"Microtus arvalis"
"Myodes glareolus"
"Sigmodon hispidus"
"Glis glis"
"Apodemus sylvaticus"
"Hydromys chrysogaster"
"Mastomys natalensis"
"Mus musculus"
"Rattus norvegicus"
"Rattus rattus"
"Rattus exulans"
"Tatera indica"
"Myocastor coypus"
"Sciurus carolinensis"
"Sciurus vulgaris"
"Callospermophilus lateralis"
"Urocitellus richardsonii"
"Proechimys guyannensis"
"Sus scrofa"
"Felis catus"
"Bos taurus"
"Sus scrofa domesticus"
"Equus caballus"
"Homo sapiens"
"Genetta genetta"
"Microtus pennsylvanicus"
"Myodes glareolus"
"Apodemus sylvaticus"
"Mus musculus"
"Rattus norvegicus"
"Sciurus carolinensis"
"Rattus norvegicus"
"Homo sapiens"
"Sus scrofa domesticus"
"Cercocebus atys"
"Macaca fascicularis"
"Macaca mulatta"
"Macaca nemestrina"
"Papio hamadryas"
"Homo sapiens"
"Gorilla gorilla"
"Pan troglodytes"
"Chlorocebus aethiops"
"Macaca mulatta"
"Papio hamadryas"
"Cercocebus chrysogaster"
"Rhinopithecus roxellana"
"Gorilla gorilla"
"Homo sapiens"
"Pan troglodytes"
"Sus scrofa domesticus"
"Macaca mulatta"
"Colobus guereza"
"Pan troglodytes"
"Hoolock hoolock"
"Homo sapiens"
"Gorilla gorilla"
"Homo sapiens"
"Gorilla gorilla"
"Pan troglodytes"
"Macaca mulatta"
"Bos taurus"
"Trichosurus vulpecula"
"Trachypithecus pileatus"
"Bos frontalis"
"Bos grunniens"
"Bos taurus"
"Capra hircus"
"Vicugna pacos"
"Homo sapiens"
"Sus scrofa"
"Ovis aries"
"Sus scrofa domesticus"
"Macaca mulatta"
"Homo sapiens"
"Cercocebus atys"
"Macaca mulatta"
"Macaca nemestrina"
"Papio hamadryas"
"Cercocebus chrysogaster"
"Pan troglodytes"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Equus caballus"
"Macaca nemestrina"
"Semnopithecus schistaceus"
"Trachypithecus obscurus"
"Trachypithecus phayrei"
"Gorilla gorilla"
"Hylobates lar"
"Nomascus leucogenys"
"Aotus trivirgatus"
"Callithrix jacchus"
"Macaca arctoides"
"Macaca fascicularis"
"Macaca mulatta"
"Pan troglodytes"
"Chlorocebus aethiops"
"Homo sapiens"
"Saguinus fuscicollis"
"Chlorocebus pygerythrus"
"Bos taurus"
"Ovis aries"
"Homo sapiens"
"Canis aureus"
"Vulpes vulpes"
"Canis adustus"
"Crocuta crocuta"
"Peromyscus maniculatus"
"Peromyscus crinitus"
"Apodemus agrarius"
"Felis catus"
"Oryctolagus cuniculus"
"Capreolus capreolus"
"Mustela putorius furo"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Sus scrofa domesticus"
"Sus scrofa"
"Sus scrofa domesticus"
"Miniopterus schreibersii"
"Peromyscus crinitus"
"Homo sapiens"
"Homo sapiens"
"Microtus montanus"
"Myodes gapperi"
"Myodes glareolus"
"Lemmus lemmus"
"Apodemus flavicollis"
"Sus scrofa domesticus"
"Homo sapiens"
"Peromyscus crinitus"
"Rattus norvegicus"
"Arctocephalus australis"
"Felis catus"
"Pan troglodytes"
"Homo sapiens"
"Sus scrofa"
"Sus scrofa domesticus"
"Macaca fascicularis"
"Macaca mulatta"
"Mus musculus"
"Bos taurus"
"Sus scrofa domesticus"
"Sus scrofa"
"Sus scrofa domesticus"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Trichosurus vulpecula"
"Desmodus rotundus"
"Myotis myotis"
"Myotis horsfieldii"
"Myotis ricketti"
"Nyctalus noctula"
"Scotophilus kuhlii"
"Hipposideros armiger"
"Pteropus dasymallus"
"Rousettus leschenaultii"
"Rhinolophus ferrumequinum"
"Pipistrellus pipistrellus"
"Pipistrellus nathusii"
"Bos taurus"
"Odocoileus hemionus"
"Bos taurus"
"Bos taurus"
"Vulpes lagopus"
"Vulpes zerda"
"Lutra lutra"
"Ursus americanus"
"Ursus arctos"
"Canis latrans"
"Canis mesomelas"
"Urocyon cinereoargenteus"
"Vulpes vulpes"
"Canis adustus"
"Mephitis mephitis"
"Equus caballus"
"Equus caballus"
"Homo sapiens"
"Pan troglodytes"
"Gorilla gorilla"
"Pan troglodytes"
"Pan paniscus"
"Homo sapiens"
"Pan troglodytes"
"Homo sapiens"
"Gorilla gorilla"
"Pan paniscus"
"Homo sapiens"
"Pan troglodytes"
"Homo sapiens"
"Gorilla gorilla"
"Pan troglodytes"
"Pan paniscus"
"Homo sapiens"
"Gorilla gorilla"
"Pan troglodytes"
"Macaca fascicularis"
"Macaca mulatta"
"Homo sapiens"
"Mus musculus"
"Mus musculus"
"Apodemus agrarius"
"Ovis aries"
"Ovis aries"
"Sus scrofa domesticus"
"Sus scrofa domesticus"
"Sus scrofa domesticus"
"Macaca fascicularis"
"Macaca mulatta"
"Tupaia belangeri"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Pan troglodytes"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Pan troglodytes"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Pan troglodytes"
"Homo sapiens"
"Macaca fuscata"
"Macaca fuscata"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Pan troglodytes"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Tupaia belangeri"
"Saguinus oedipus"
"Felis catus"
"Felis catus"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Sus scrofa"
"Sus scrofa domesticus"
"Sus scrofa"
"Sus scrofa domesticus"
"Sus scrofa domesticus"
"Zalophus californianus"
"Aotus trivirgatus"
"Oecomys bicolor"
"Oecomys paricola"
"Baiomys taylori"
"Neacomys guianae"
"Neotoma macrotis"
"Peromyscus californicus"
"Homo sapiens"
"Hylaeamys megacephalus"
"Homo sapiens"
"Nephelomys albigularis"
"Sooretamys angouya"
"Homo sapiens"
"Sigmodon alstoni"
"Zygodontomys brevicauda"
"Arvicanthis niloticus"
"Lemniscomys rosalia"
"Homo sapiens"
"Galictis cuja"
"Akodon azarae"
"Calomys laucha"
"Calomys musculinus"
"Oligoryzomys flavescens"
"Oxymycterus rufus"
"Mus musculus"
"Homo sapiens"
"Arvicanthis niloticus"
"Mastomys erythroleucus"
"Mastomys huberti"
"Mastomys natalensis"
"Mus musculus"
"Rattus rattus"
"Praomys daltoni"
"Praomys rostratus"
"Calomys callosus"
"Homo sapiens"
"Mastomys natalensis"
"Callimico goeldii"
"Callithrix jacchus"
"Leontopithecus chrysomelas"
"Leontopithecus rosalia"
"Saguinus oedipus"
"Callithrix pygmaea"
"Saguinus fuscicollis"
"Saguinus imperator"
"Saguinus nigricollis"
"Cynomys ludovicianus"
"Homo sapiens"
"Microtus agrestis"
"Microtus arvalis"
"Microtus pennsylvanicus"
"Myodes glareolus"
"Arvicola scherman"
"Chionomys roberti"
"Microtus levis"
"Apodemus agrarius"
"Apodemus flavicollis"
"Apodemus sylvaticus"
"Micromys minutus"
"Mus musculus"
"Rattus norvegicus"
"Apodemus mystacinus"
"Mus mattheyi"
"Sciurus carolinensis"
"Sciurus vulgaris"
"Cavia porcellus"
"Mesocricetus auratus"
"Homo sapiens"
"Calomys callosus"
"Apodemus agrarius"
"Myotomys unisulcatus"
"Mastomys natalensis"
"Stenocephalemys albipes"
"Praomys jacksoni"
"Mastomys natalensis"
"Akodon azarae"
"Calomys musculinus"
"Bolomys lasiurus"
"Mus musculus"
"Sooretamys angouya"
"Homo sapiens"
"Handleyomys fuscatus"
"Neotoma stephensi"
"Nephelomys albigularis"
"Sigmodon alstoni"
"Zygodontomys brevicauda"
"Proechimys guairae"
"Homo sapiens"
"Homo sapiens"
"Desmodus rotundus"
"Phyllostomus hastatus"
"Sturnira lilium"
"Uroderma bilobatum"
"Artibeus jamaicensis"
"Artibeus lituratus"
"Platyrrhinus helleri"
"Tonatia bidens"
"Neotoma leucodon"
"Homo sapiens"
"Neotoma lepida"
"Sigmodon hispidus"
"Homo sapiens"
"Neotoma cinerea"
"Neotoma fuscipes"
"Onychomys leucogaster"
"Peromyscus boylii"
"Peromyscus leucopus"
"Peromyscus maniculatus"
"Reithrodontomys megalotis"
"Megadontomys nelsoni"
"Neotoma albigula"
"Neotoma mexicana"
"Neotoma micropus"
"Oryzomys couesi"
"Oryzomys palustris"
"Peromyscus attwateri"
"Peromyscus eremicus"
"Peromyscus megalops"
"Peromyscus melanophrys"
"Peromyscus melanotis"
"Sigmodon toltecus"
"Rattus norvegicus"
"Rattus rattus"
"Phacochoerus africanus"
"Potamochoerus porcus"
"Sus scrofa"
"Hylochoerus meinertzhageni"
"Sus scrofa domesticus"
"Mustela lutreola"
"Homo sapiens"
"Homo sapiens"
"Mustela lutreola"
"Eumetopias jubatus"
"Zalophus californianus"
"Taphozous melanopogon"
"Capreolus capreolus"
"Bos taurus"
"Ovis aries"
"Miniopterus magnater"
"Miniopterus pusillus"
"Myotis ricketti"
"Pipistrellus abramus"
"Taphozous melanopogon"
"Miniopterus schreibersii"
"Pipistrellus abramus"
"Rhinolophus ferrumequinum"
"Rhinolophus pearsonii"
"Ia io"
"Hipposideros armiger"
"Hipposideros larvatus"
"Hipposideros pomona"
"Megaderma lyra"
"Rhinolophus rouxii"
"Myotis chinensis"
"Myotis ricketti"
"Miniopterus magnater"
"Miniopterus pusillus"
"Miniopterus schreibersii"
"Taphozous melanopogon"
"Acinonyx jubatus"
"Felis catus"
"Sus scrofa"
"Sus scrofa domesticus"
"Zalophus californianus"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Homo sapiens"
"Abrothrix olivaceus"
"Akodon azarae"
"Akodon cursor"
"Akodon montensis"
"Akodon paranaensis"
"Akodon varius"
"Bibimys chacoensis"
"Calomys tener"
"Graomys griseoflavus"
"Auliscomys micropus"
"Neacomys spinosus"
"Bolomys lasiurus"
"Nectomys squamipes"
"Oligoryzomys flavescens"
"Oligoryzomys fornesi"
"Oligoryzomys fulvescens"
"Oligoryzomys nigripes"
"Oxymycterus nasutus"
"Oxymycterus quaestor"
"Phyllotis darwini"
"Sooretamys angouya"
"Thaptomys nigrita"
"Rattus norvegicus"
"Rattus rattus"
"Homo sapiens"
"Peromyscus leucopus"
"Sigmodon hispidus"
"Baiomys taylori"
"Oryzomys palustris"
"Reithrodontomys fulvescens"
"Homo sapiens"
"Sigmodon hispidus"
"Sigmodon alstoni"
"Homo sapiens"
"Sorex araneus"
"Microtus arvalis"
"Myodes glareolus"
"Glis glis"
"Apodemus agrarius"
"Apodemus flavicollis"
"Apodemus sylvaticus"
"Mus musculus"
"Meriones tamariscinus"
"Peromyscus maniculatus"
"Reithrodontomys megalotis"
"Neotoma mexicana"
"Peromyscus melanotis"
"Reithrodontomys sumichrasti"
"Homo sapiens"
"Rhinolophus ferrumequinum"
"Crocidura russula"
"Crocidura lasiura"
"Microtus fortis"
"Myodes rutilus"
"Neotoma cinerea"
"Peromyscus maniculatus"
"Tscherskia triton"
"Neotoma mexicana"
"Peromyscus californicus"
"Peromyscus difficilis"
"Apodemus agrarius"
"Bandicota bengalensis"
"Bandicota indica"
"Micromys minutus"
"Rattus norvegicus"
"Rattus rattus"
"Apodemus peninsulae"
"Rattus exulans"
"Rattus nitidus"
"Peromyscus californicus"
"Microtus fortis"
"Microtus oeconomus"
"Myodes rutilus"
"Microtus maximowiczii"
"Homo sapiens"
"Akodon simulator"
"Calomys callidus"
"Calomys callosus"
"Calomys laucha"
"Sigmodon hispidus"
"Homo sapiens"
"Peromyscus leucopus"
"Homo sapiens"
"Microtus pennsylvanicus"
"Myodes gapperi"
"Peromyscus maniculatus"
"Homo sapiens"
"Rhinolophus ferrumequinum"
"Microtus arvalis"
"Myodes glareolus"
"Myodes rufocanus"
"Myodes rutilus"
"Ondatra zibethicus"
"Myodes regulus"
"Apodemus agrarius"
"Apodemus flavicollis"
"Apodemus sylvaticus"
"Mus musculus"
"Meriones tamariscinus"
"Felis catus"
"Homo sapiens"
"Holochilus sciureus"
"Bolomys lasiurus"
"Oligoryzomys fornesi"
"Oligoryzomys fulvescens"
"Oligoryzomys microtis"
"Zygodontomys brevicauda"
"Reithrodontomys creper"
"Reithrodontomys mexicanus"
"Reithrodontomys sumichrasti"
"Homo sapiens"
"Apodemus agrarius"
"Homo sapiens"
"Hylomyscus alleni"
"Homo sapiens"
"Rhinolophus pusillus"
"Hipposideros armiger"
"Hipposideros larvatus"
"Hipposideros pomona"
"Suncus murinus"
"Microtus fortis"
"Tscherskia triton"
"Cricetulus barabensis"
"Apodemus agrarius"
"Mus musculus"
"Rattus losea"
"Rattus norvegicus"
"Rattus rattus"
"Rattus tanezumi"
"Rattus nitidus"
"Felis catus"
"Homo sapiens"
"Microtus montanus"
"Microtus ochrogaster"
"Microtus pennsylvanicus"
"Myodes gapperi"
"Neotoma lepida"
"Peromyscus boylii"
"Peromyscus leucopus"
"Peromyscus maniculatus"
"Reithrodontomys megalotis"
"Sigmodon hispidus"
"Oryzomys palustris"
"Peromyscus beatae"
"Peromyscus californicus"
"Peromyscus eremicus"
"Chaetodipus hispidus"
"Tamias amoenus"
"Tamias minimus"
"Callospermophilus lateralis"
"Homo sapiens"
"Bandicota indica"
"Rattus tanezumi"
"Bandicota savilei"
"Homo sapiens"
"Suncus murinus"
"Lemmus sibiricus"
"Homo sapiens"
"Microtus agrestis"
"Microtus arvalis"
"Microtus subterraneus"
"Arvicola amphibius"
"Lagurus lagurus"
"Lasiopodomys gregalis"
"Microtus levis"
"Apodemus uralensis"
"Homo sapiens"
"Lycaon pictus"
"Vulpes vulpes"
"Suricata suricatta"
"Myotis blythii"
"Nyctalus noctula"
"Atelerix albiventris"
"Hemiechinus auritus"
"Lepus europaeus"
"Lepus capensis"
"Loxodonta africana"
"Gerbilliscus brantsii"
"Gerbilliscus leucogaster"
"Mastomys coucha"
"Rattus norvegicus"
"Rattus rattus"
"Rhabdomys pumilio"
"Meriones crassus"
"Meriones hurrianae"
"Micaelamys namaquensis"
"Tatera indica"
"Xerus inauris"
"Hystrix africaeaustralis"
"Pedetes capensis"
"Aepyceros melampus"
"Alcelaphus buselaphus"
"Antidorcas marsupialis"
"Damaliscus pygargus"
"Hippotragus niger"
"Kobus ellipsiprymnus"
"Oryx gazella"
"Redunca arundinum"
"Sylvicapra grimmia"
"Syncerus caffer"
"Tragelaphus angasii"
"Tragelaphus strepsiceros"
"Redunca fulvorufula"
"Camelus bactrianus"
"Camelus dromedarius"
"Giraffa camelopardalis"
"Phacochoerus aethiopicus"
"Equus burchellii quagga"
"Ceratotherium simum"
"Diceros bicornis"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Equus asinus"
"Equus caballus"
"Homo sapiens"
"Cricetomys gambianus"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Homo sapiens"
"Scotophilus nigrita"
"Arvicanthis niloticus"
"Mastomys erythroleucus"
"Mastomys natalensis"
"Mus musculus"
"Rattus rattus"
"Gerbilliscus kempii"
"Cricetomys gambianus"
"Xerus erythropus"
"Homo sapiens"
"Crocidura russula"
"Myodes glareolus"
"Apodemus flavicollis"
"Apodemus sylvaticus"
"Cervus elaphus"
"Sus scrofa"
"Ovis aries"
"Nectomys squamipes"
"Mus musculus"
"Loxodonta africana"
"Aepyceros melampus"
"Alcelaphus buselaphus"
"Antidorcas marsupialis"
"Connochaetes taurinus"
"Damaliscus lunatus"
"Damaliscus pygargus"
"Hippotragus equinus"
"Hippotragus niger"
"Kobus ellipsiprymnus"
"Kobus leche"
"Oryx gazella"
"Redunca arundinum"
"Syncerus caffer"
"Tragelaphus angasii"
"Tragelaphus scriptus"
"Tragelaphus strepsiceros"
"Damaliscus lunatus korrigum"
"Ourebia ourebi"
"Giraffa camelopardalis"
"Hippopotamus amphibius"
"Phacochoerus aethiopicus"
"Potamochoerus porcus"
"Sus scrofa"
"Equus burchellii quagga"
"Ceratotherium simum"
"Diceros bicornis"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Ovis aries"
"Camelus dromedarius"
"Sus scrofa domesticus"
"Equus caballus"
"Homo sapiens"
"Didelphis marsupialis"
"Philander opossum"
"Akodon montensis"
"Nectomys squamipes"
"Sooretamys angouya"
"Rattus rattus"
"Euryzygomatomys spinosus"
"Trinomys iheringi"
"Bos taurus"
"Equus caballus"
"Homo sapiens"
"Macaca fascicularis"
"Macaca nemestrina"
"Trachypithecus cristatus"
"Nycticebus coucang"
"Nectomys squamipes"
"Mus musculus"
"Mus musculus"
"Homo sapiens"
"Carollia perspicillata"
"Phyllostomus hastatus"
"Anoura geoffroyi"
"Pteronotus parnellii"
"Natalus tumidirostris"
"Hylaeamys laticeps"
"Zygodontomys brevicauda"
"Heteromys anomalus"
"Equus asinus"
"Sigmodon hispidus"
"Homo sapiens"
"Urocyon cinereoargenteus"
"Vulpes lagopus"
"Procyon lotor"
"Ursus arctos"
"Lepus americanus"
"Lepus californicus"
"Sylvilagus audubonii"
"Sylvilagus palustris"
"Peromyscus gossypinus"
"Arvicanthis niloticus"
"Rattus rattus"
"Dasymys incomtus"
"Gerbilliscus validus"
"Lophuromys flavopunctatus"
"Lophuromys sikapusi"
"Otomys tropicalis"
"Tamias striatus"
"Bison bison"
"Ovis dalli"
"Alces alces"
"Odocoileus virginianus"
"Bos taurus"
"Ovis aries"
"Sus scrofa domesticus"
"Equus caballus"
"Mus musculus"
"Homo sapiens"
"Equus asinus"
"Homo sapiens"
"Canis latrans"
"Urocyon cinereoargenteus"
"Vulpes lagopus"
"Vulpes velox"
"Vulpes vulpes"
"Mephitis mephitis"
"Procyon lotor"
"Ursus americanus"
"Ursus arctos"
"Myotis keenii"
"Didelphis virginiana"
"Sorex araneus"
"Sorex minutus"
"Sorex arcticus"
"Lepus americanus"
"Lepus europaeus"
"Lepus timidus"
"Oryctolagus cuniculus"
"Sylvilagus floridanus"
"Dicrostonyx groenlandicus"
"Microtus agrestis"
"Microtus arvalis"
"Microtus oeconomus"
"Myodes glareolus"
"Myodes rutilus"
"Lasiopodomys gregalis"
"Erethizon dorsatus"
"Apodemus agrarius"
"Apodemus sylvaticus"
"Rattus norvegicus"
"Glaucomys volans"
"Marmota monax"
"Sciurus carolinensis"
"Sciurus niger"
"Sciurus vulgaris"
"Tamias amoenus"
"Tamias striatus"
"Callospermophilus lateralis"
"Urocitellus parryii"
"Bison bison"
"Ovis dalli"
"Alces alces"
"Capreolus capreolus"
"Cervus elaphus"
"Dama dama"
"Odocoileus hemionus"
"Odocoileus virginianus"
"Sus scrofa"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Sus scrofa domesticus"
"Equus caballus"
"Caluromys philander"
"Proechimys guyannensis"
"Mus musculus"
"Sapajus apella"
"Homo sapiens"
"Hylaeamys laticeps"
"Nectomys squamipes"
"Zygodontomys brevicauda"
"Heteromys anomalus"
"Homo sapiens"
"Molossus molossus"
"Carollia perspicillata"
"Phyllostomus hastatus"
"Anoura geoffroyi"
"Hylaeamys laticeps"
"Zygodontomys brevicauda"
"Mus musculus"
"Didelphis marsupialis"
"Metachirus nudicaudatus"
"Proechimys guyannensis"
"Mus musculus"
"Homo sapiens"
"Phyllostomus hastatus"
"Anoura geoffroyi"
"Artibeus lituratus"
"Sapajus apella"
"Hylaeamys laticeps"
"Nectomys squamipes"
"Zygodontomys brevicauda"
"Heteromys anomalus"
"Proechimys guyannensis"
"Homo sapiens"
"Homo sapiens"
"Chaerephon plicatus"
"Taphozous theobaldi"
"Homo sapiens"
"Equus caballus"
"Homo sapiens"
"Homo sapiens"
"Proechimys semispinosus"
"Mesocricetus auratus"
"Mus musculus"
"Lepus californicus"
"Sylvilagus audubonii"
"Ammospermophilus nelsoni"
"Otospermophilus beecheyi"
"Odocoileus hemionus"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Sus scrofa domesticus"
"Equus caballus"
"Homo sapiens"
"Molossus rufus"
"Lepus californicus"
"Sylvilagus audubonii"
"Alouatta seniculus"
"Sus scrofa domesticus"
"Sapajus apella"
"Homo sapiens"
"Carollia perspicillata"
"Phyllostomus hastatus"
"Artibeus jamaicensis"
"Artibeus lituratus"
"Bradypus tridactylus"
"Hylaeamys megacephalus"
"Nectomys squamipes"
"Proechimys guyannensis"
"Proechimys semispinosus"
"Mesocricetus auratus"
"Homo sapiens"
"Sapajus apella"
"Homo sapiens"
"Artibeus lituratus"
"Mus musculus"
"Homo sapiens"
"Bradypus tridactylus"
"Cebus olivaceus"
"Homo sapiens"
"Sigmodon hispidus"
"Proechimys semispinosus"
"Mus musculus"
"Capreolus capreolus"
"Cervus elaphus"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Lama glama"
"Vicugna pacos"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Ovis aries"
"Sus scrofa domesticus"
"Equus caballus"
"Homo sapiens"
"Phacochoerus africanus"
"Ceratotherium simum"
"Bos taurus"
"Capra hircus"
"Ovis aries"
"Syncerus caffer"
"Equus caballus"
"Homo sapiens"
"Nasua nasua"
"Sus scrofa domesticus"
"Sapajus apella"
"Homo sapiens"
"Bubalus bubalis"
"Sus scrofa domesticus"
"Equus caballus"
"Mus musculus"
"Lepus californicus"
"Homo sapiens"
"Proechimys guyannensis"
"Trinomys iheringi"
"Homo sapiens"
"Sigmodon hispidus"
"Proechimys semispinosus"
"Mus musculus"
"Homo sapiens"
"Proechimys guyannensis"
"Homo sapiens"
"Didelphis marsupialis"
"Myoprocta acouchy"
"Homo sapiens"
"Homo sapiens"
"Canis mesomelas"
"Lycaon pictus"
"Acinonyx jubatus"
"Panthera leo"
"Epomops franqueti"
"Micropteropus pusillus"
"Glauconycteris argentata"
"Hipposideros abae"
"Hipposideros caffer"
"Miniopterus schreibersii"
"Loxodonta africana"
"Acomys cahirinus"
"Arvicanthis niloticus"
"Mastomys erythroleucus"
"Mastomys huberti"
"Mastomys natalensis"
"Rattus rattus"
"Meriones crassus"
"Micaelamys namaquensis"
"Aepyceros melampus"
"Antidorcas marsupialis"
"Connochaetes taurinus"
"Hippotragus niger"
"Kobus ellipsiprymnus"
"Litocranius walleri"
"Syncerus caffer"
"Tragelaphus strepsiceros"
"Camelus dromedarius"
"Giraffa camelopardalis"
"Phacochoerus aethiopicus"
"Equus burchellii quagga"
"Ceratotherium simum"
"Diceros bicornis"
"Bos taurus"
"Bubalus bubalis"
"Capra hircus"
"Ovis aries"
"Equus caballus"
"Homo sapiens"
"Capra hircus"
"Ovis aries"
"Homo sapiens"
"Pipistrellus kuhlii"
"Capra hircus"
"Homo sapiens"
"Sus scrofa"
"Bos taurus"
"Capra hircus"
"Sus scrofa domesticus"
"Homo sapiens"
"Apodemus flavicollis"
"Bos taurus"
"Sylvilagus floridanus"
"Lepus europaeus"
"Lepus timidus"
"Lepus capensis"
"Lepus corsicanus"
"Lepus granatensis"
"Apodemus sylvaticus"
"Oryctolagus cuniculus"
"Bos taurus"
"Panthera leo"
"Homo sapiens"
"Mus musculus"
"Rattus norvegicus"
"Bos taurus"
"Ovis aries"
"Sus scrofa domesticus"
"Homo sapiens"
"Zalophus californianus"
"Hipposideros pomona"
"Pan troglodytes"
"Sus scrofa domesticus"
"Acinonyx jubatus"
"Panthera leo"
"Panthera tigris"
"Lynx canadensis"
"Prionailurus bengalensis"
"Puma concolor"
"Felis catus"
"Ateles fusciceps"
"Trachypithecus cristatus"
"Pygathrix nemaeus"
"Gorilla gorilla"
"Pan paniscus"
"Homo sapiens"
"Urocyon cinereoargenteus"
"Mephitis mephitis"
"Neovison vison"
"Odobenus rosmarus"
"Callorhinus ursinus"
"Eumetopias jubatus"
"Zalophus californianus"
"Mirounga angustirostris"
"Neomonachus schauinslandi"
"Balaenoptera borealis"
"Balaenoptera physalus"
"Balaena mysticetus"
"Eschrichtius robustus"
"Physeter catodon"
"Bison bison"
"Ovibos moschatus"
"Equus asinus"
"Bos taurus"
"Ovis aries"
"Sus scrofa domesticus"
"Sus scrofa domesticus"
"Bos taurus"
"Sus scrofa domesticus"
"Homo sapiens"
"Apodemus argenteus"
"Alouatta belzebul"
"Homo sapiens"
"Proechimys guyannensis"
"Mesocricetus auratus"
"Mus musculus"
"Homo sapiens"
"Homo sapiens"
"Mastomys natalensis"
"Mesocricetus auratus"
"Bos taurus"
"Homo sapiens"
"Chaerephon pumilus"
"Homo sapiens"
"Bubalus bubalis"
"Equus caballus"
"Cynopterus brachyotis"
"Macroglossus minimus"
"Peromyscus gossypinus"
"Sigmodon hispidus"
"Homo sapiens"
"Chaerephon pumilus"
"Mops condylurus"
"Scotophilus nigrita"
"Macaca fascicularis"
"Trachypithecus obscurus"
"Homo sapiens"
"Molossus molossus"
"Molossus rufus"
"Carollia perspicillata"
"Desmodus rotundus"
"Phyllostomus hastatus"
"Anoura geoffroyi"
"Artibeus jamaicensis"
"Artibeus lituratus"
"Carollia brevicauda"
"Artibeus cinereus"
"Pteropus alecto"
"Pteronotus davyi"
"Pteropus scapulatus"
"Rousettus leschenaultii"
"Myotis nigricans"
"Scotophilus kuhlii"
"Pteronotus parnellii"
"Natalus stramineus"
"Didelphis marsupialis"
"Caluromys philander"
"Marmosa murina"
"Marmosops parvidens"
"Micoureus demerarae"
"Philander opossum"
"Erythrocebus patas"
"Macaca sinica"
"Hylaeamys megacephalus"
"Dasyprocta leporina"
"Mesomys hispidus"
"Proechimys cuvieri"
"Proechimys guyannensis"
"Homo sapiens"
"Notamacropus rufogriseus"
"Notamacropus parryi"
"Chaerephon pumilus"
"Mops condylurus"
"Pipistrellus pipistrellus"
"Homo sapiens"
"Homo sapiens"
